customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY;;
30751;AP0751;01.05.2016 17:26;01.05.2016 17:26;476149.8914;5553170.256;476295.7403;5552979.572;;
30752;AP0752;01.05.2016 17:26;01.05.2016 17:26;476094.3455;5553058.74;476001.739;5552895.772;;
30753;AP0753;01.05.2016 17:28;01.05.2016 17:28;476300.5582;5552957.839;476347.3952;5552623.458;;
30754;AP0754;01.05.2016 17:29;01.05.2016 17:29;475865.0773;5553208.893;476213.3554;5552578.113;;
30755;AP0755;01.05.2016 17:33;01.05.2016 17:33;476011.0017;5552481.635;476437.6782;5552706.03;;
30756;AP0756;01.05.2016 17:34;01.05.2016 17:34;476271.7588;5552794.958;476234.843;5552748.451;;
30757;AP0757;01.05.2016 17:35;01.05.2016 17:35;475866.1099;5553108.032;476544.899;5552531.319;;
30758;AP0758;01.05.2016 17:37;01.05.2016 17:37;475921.9927;5553037.025;476470.0144;5552677.162;;
30759;AP0759;01.05.2016 17:37;01.05.2016 17:37;476844.7057;5552803.265;476171.9675;5552995.502;;
30760;AP0760;01.05.2016 17:38;01.05.2016 17:38;476882.1568;5552861.396;476302.7862;5552973.961;;
30761;AP0761;01.05.2016 17:40;01.05.2016 17:40;476757.3641;5552785.462;476014.8563;5552320.695;;
30762;AP0762;01.05.2016 17:40;01.05.2016 17:40;476687.4434;5552674.47;476398.6725;5552441.665;;
30763;AP0763;01.05.2016 17:45;01.05.2016 17:45;476853.5301;5552499.668;476261.4038;5552848.947;;
30764;AP0764;01.05.2016 17:45;01.05.2016 17:45;476773.8657;5552694.38;475927.8278;5552872.782;;
30765;AP0765;01.05.2016 17:46;01.05.2016 17:46;476146.15;5552841.586;476747.1555;5552783.382;;
30766;AP0766;01.05.2016 17:46;01.05.2016 17:46;476010.2469;5552484.159;476531.329;5552478.5;;
30767;AP0767;01.05.2016 17:47;01.05.2016 17:47;476092.447;5553049.577;476095.7885;5552801.423;;
30768;AP0768;01.05.2016 17:47;01.05.2016 17:47;476139.33;5553211.338;476804.0306;5552700.735;;
30769;AP0769;01.05.2016 17:48;01.05.2016 17:48;475912.1999;5553032.909;476635.4994;5552916.807;;
30770;AP0770;01.05.2016 17:49;01.05.2016 17:49;476209.9922;5552918.604;476673.8915;5552265.221;;
30771;AP0771;01.05.2016 17:51;01.05.2016 17:51;476828.1575;5553024.226;475949.173;5552745.36;;
30772;AP0772;01.05.2016 17:52;01.05.2016 17:52;476836.2047;5553027.56;476064.083;5553041.928;;
30773;AP0773;01.05.2016 17:55;01.05.2016 17:55;476907.1796;5552603.499;476124.2085;5552728.765;;
30774;AP0774;01.05.2016 17:57;01.05.2016 17:57;476900.6848;5552814.636;476287.1814;5553018.181;;
30775;AP0775;01.05.2016 17:58;01.05.2016 17:58;476241.9997;5552818.173;476177.361;5552900.092;;
30776;AP0776;01.05.2016 17:59;01.05.2016 17:59;476007.9085;5552867.984;476138.9833;5552873.673;;
30777;AP0777;01.05.2016 18:02;01.05.2016 18:02;476212.4436;5552304.317;476312.4194;5552258.789;;
30778;AP0778;01.05.2016 18:05;01.05.2016 18:05;476287.2916;5552540.51;476338.588;5552316.787;;
30779;AP0779;01.05.2016 18:05;01.05.2016 18:05;476089.5538;5552975.982;476639.0653;5552263.56;;
30780;AP0780;01.05.2016 18:07;01.05.2016 18:07;475925.8443;5553109.811;476680.4362;5552442.749;;
30781;AP0781;01.05.2016 18:08;01.05.2016 18:08;475867.8614;5553042.217;476483.3427;5552716.072;;
30782;AP0782;01.05.2016 18:08;01.05.2016 18:08;476202.0256;5552807.866;476779.0558;5552695.474;;
30783;AP0783;01.05.2016 18:09;01.05.2016 18:09;476156.2139;5552892.849;476224.0458;5553009.045;;
30784;AP0784;01.05.2016 18:10;01.05.2016 18:10;475867.2302;5553065.934;476234.2457;5552808.086;;
30785;AP0785;01.05.2016 18:10;01.05.2016 18:10;476433.5946;5552239.369;476147.291;5552449.032;;
30786;AP0786;01.05.2016 18:11;01.05.2016 18:11;476228.7641;5552582.815;476165.5759;5552221.927;;
30787;AP0787;01.05.2016 18:11;01.05.2016 18:11;476598.8111;5552652.986;475926.576;5553038.952;;
30788;AP0788;01.05.2016 18:11;01.05.2016 18:11;476617.6521;5552603.96;476301.3001;5552788.854;;
30789;AP0789;01.05.2016 18:12;01.05.2016 18:12;476818.084;5552367.503;476275.7051;5553022.354;;
30790;AP0790;01.05.2016 18:12;01.05.2016 18:12;476698.6468;5552296.457;476302.5611;5552786.634;;
30791;AP0791;01.05.2016 18:13;01.05.2016 18:13;476272.0798;5552251.619;476409.2215;5552417.505;;
30792;AP0792;01.05.2016 18:13;01.05.2016 18:13;475944.2428;5552299.445;476145.4247;5552216.828;;
30793;AP0793;01.05.2016 18:13;01.05.2016 18:13;476274.0273;5552478.046;476411.1309;5552533.185;;
30794;AP0794;01.05.2016 18:14;01.05.2016 18:14;476136.7225;5552348.327;476919.0753;5552513.051;;
30795;AP0795;01.05.2016 18:15;01.05.2016 18:15;476442.8644;5552595.795;475938.7855;5552807.369;;
30796;AP0796;01.05.2016 18:16;01.05.2016 18:16;476459.1264;5552644.53;476284.9589;5552775.203;;
30797;AP0797;01.05.2016 18:18;01.05.2016 18:18;476698.9566;5552274.123;476093.8625;5553049.871;;
30798;AP0798;01.05.2016 18:18;01.05.2016 18:18;476807.6988;5552415.384;475925.7726;5553110.392;;
30799;AP0799;01.05.2016 18:22;01.05.2016 18:22;476145.5872;5552799.805;476035.4459;5553052.762;;
30800;AP0800;01.05.2016 18:23;01.05.2016 18:23;475868.1478;5553031.453;476296.2504;5552977.27;;
30801;AP0801;01.05.2016 18:27;01.05.2016 18:27;476582.1659;5552882.854;476146.0334;5553185.264;;
30802;AP0802;01.05.2016 18:27;01.05.2016 18:27;476792.8187;5552370.209;476212.3031;5552907.778;;
30803;AP0803;01.05.2016 18:28;01.05.2016 18:28;476239.5649;5552817.186;476817.9991;5552703.676;;
30804;AP0804;01.05.2016 18:28;01.05.2016 18:28;476249.6869;5553036.984;476646.2347;5552292.849;;
30805;AP0805;01.05.2016 18:31;01.05.2016 18:31;476084.6259;5553088.766;476819.0138;5552703.891;;
30806;AP0806;01.05.2016 18:31;01.05.2016 18:31;475867.4881;5553056.243;476683.3814;5552467.081;;
30807;AP0807;01.05.2016 18:33;01.05.2016 18:33;476713.4919;5552569.17;476183.2664;5552993.057;;
30808;AP0808;01.05.2016 18:33;01.05.2016 18:33;476645.3088;5552580.394;476245.5792;5552758.914;;
30809;AP0809;01.05.2016 18:34;01.05.2016 18:34;476564.5757;5552742.35;475865.0006;5553201.818;;
30810;AP0810;01.05.2016 18:35;01.05.2016 18:35;476547.0649;5552834.95;476000.2698;5553063.445;;
30811;AP0811;01.05.2016 18:36;01.05.2016 18:36;476653.615;5552461.856;476000.2559;5552901.143;;
30812;AP0812;01.05.2016 18:40;01.05.2016 18:40;476816.3933;5552375.985;476214.3682;5552898.103;;
30813;AP0813;01.05.2016 18:41;01.05.2016 18:41;476841.0998;5552993.129;475967.2401;5552981.343;;
30814;AP0814;01.05.2016 18:41;01.05.2016 18:41;476785.3095;5553005.053;475866.5279;5553092.323;;
30815;AP0815;01.05.2016 18:44;01.05.2016 18:44;476892.2558;5552925.411;475998.3109;5552682.548;;
30816;AP0816;01.05.2016 18:44;01.05.2016 18:44;476857.2639;5552941.265;476135.1258;5553227.693;;
30817;AP0817;01.05.2016 18:46;01.05.2016 18:46;476749.4991;5552635.275;476562.0951;5552855.461;;
30818;AP0818;01.05.2016 18:47;01.05.2016 18:47;476478.4482;5552702.438;476456.2574;5552802.645;;
30819;AP0819;01.05.2016 18:49;01.05.2016 18:49;476140.4848;5552801.017;475936.2094;5553032.161;;
30820;AP0820;01.05.2016 18:52;01.05.2016 18:52;476106.1723;5552805.363;476187.8837;5553020.866;;
30821;AP0821;01.05.2016 18:53;01.05.2016 18:53;476612.3147;5552994.882;476660.8644;5552264.244;;
30822;AP0822;01.05.2016 18:53;01.05.2016 18:53;476270.6426;5553042.004;476290.1725;5552529.983;;
30823;AP0823;01.05.2016 18:55;01.05.2016 18:55;475931.4115;5552851.389;476649.1089;5552940.913;;
30824;AP0824;01.05.2016 18:56;01.05.2016 18:56;475930.0146;5553075.984;476677.5417;5552428.086;;
30825;AP0825;01.05.2016 18:58;01.05.2016 18:58;476832.0059;5553107.222;476695.4551;5552745.136;;
30826;AP0826;01.05.2016 18:59;01.05.2016 18:59;476297.5322;5553002.796;476799.5125;5552587.146;;
30827;AP0827;01.05.2016 19:00;01.05.2016 19:00;476123.2982;5552967.106;476855.9766;5552598.421;;
30828;AP0828;01.05.2016 19:00;01.05.2016 19:00;475867.8847;5553041.342;476846.1784;5552596.465;;
30829;AP0829;01.05.2016 19:02;01.05.2016 19:02;476840.5982;5553029.318;476102.0613;5552978.909;;
30830;AP0830;01.05.2016 19:03;01.05.2016 19:03;476786.6376;5552372.076;476149.5386;5553107.929;;
30831;AP0831;01.05.2016 19:03;01.05.2016 19:03;476641.1965;5552663.866;476881.439;5552863.698;;
30832;AP0832;01.05.2016 19:07;01.05.2016 19:07;476632.214;5552757.339;476726.2479;5553256.403;;
30833;AP0833;01.05.2016 19:08;01.05.2016 19:08;476131.7102;5552905.395;476098.7499;5552880.051;;
30834;AP0834;01.05.2016 19:11;01.05.2016 19:11;476140.7752;5553205.717;476219.9453;5552871.977;;
30835;AP0835;01.05.2016 19:12;01.05.2016 19:12;476600.4737;5552637.839;476155.8335;5552793.241;;
30836;AP0836;01.05.2016 19:13;01.05.2016 19:13;476652.9129;5552556.074;476881.8748;5552958.514;;
30837;AP0837;01.05.2016 19:15;01.05.2016 19:15;476131.4017;5552803.174;476198.4875;5552977.822;;
30838;AP0838;01.05.2016 19:16;01.05.2016 19:16;476170.3671;5552734.471;476022.8635;5553050.201;;
30839;AP0839;01.05.2016 19:16;01.05.2016 19:16;476127.9109;5552921.206;476279.0556;5553023.218;;
30840;AP0840;01.05.2016 19:17;01.05.2016 19:17;476111.0868;5552998.654;476290.6021;5553002.751;;
30841;AP0841;01.05.2016 19:19;01.05.2016 19:19;476294.0488;5552987.202;476745.3202;5552987.16;;
30842;AP0842;01.05.2016 19:20;01.05.2016 19:20;476365.2052;5553145.268;476892.8975;5552826.935;;
30843;AP0843;01.05.2016 19:21;01.05.2016 19:21;476876.8399;5552878.455;476307.206;5552778.457;;
30844;AP0844;01.05.2016 19:23;01.05.2016 19:23;476348.2731;5552860.913;476151.496;5552798.402;;
30845;AP0845;01.05.2016 19:23;01.05.2016 19:23;476569.1141;5552743.357;476245.7358;5552758.234;;
30846;AP0846;01.05.2016 19:25;01.05.2016 19:25;476759.8544;5552993.664;476157.3049;5552731.8;;
30847;AP0847;01.05.2016 19:28;01.05.2016 19:28;476847.9897;5552971.022;476221.6568;5552496.275;;
30848;AP0848;01.05.2016 19:29;01.05.2016 19:29;476606.1613;5553014.725;476134.7658;5552581.654;;
30849;AP0849;01.05.2016 19:30;01.05.2016 19:30;476245.28;5553035.93;476735.2564;5552669.766;;
30850;AP0850;01.05.2016 19:31;01.05.2016 19:31;476025.9928;5553050.838;476647.5016;5552866.522;;
30851;AP0851;01.05.2016 19:34;01.05.2016 19:34;476462.1368;5552800.14;476362.3916;5552407.991;;
30852;AP0852;01.05.2016 19:34;01.05.2016 19:34;476081.0956;5552735.856;476698.9004;5552278.174;;
30853;AP0853;01.05.2016 19:34;01.05.2016 19:34;476444.1716;5552726.317;476297.7048;5552667.388;;
30854;AP0854;01.05.2016 19:34;01.05.2016 19:34;476056.7964;5552665.071;476093.5313;5552661.976;;
30855;AP0855;01.05.2016 19:35;01.05.2016 19:35;476227.4142;5553102.404;476924.3276;5552514.123;;
30856;AP0856;01.05.2016 19:37;01.05.2016 19:37;476812.7008;5553085.787;476641.515;5552273.567;;
30857;AP0857;01.05.2016 19:39;01.05.2016 19:39;476374.6709;5553215.298;476648.4681;5552543.186;;
30858;AP0858;01.05.2016 19:41;01.05.2016 19:41;476661.8502;5553237.136;476682.5666;5552959.082;;
30859;AP0859;01.05.2016 19:42;01.05.2016 19:42;476408.9035;5552874.535;476614.1742;5552753.342;;
30860;AP0860;01.05.2016 19:42;01.05.2016 19:42;476548.956;5552851.781;476079.1048;5552791.888;;
30861;AP0861;01.05.2016 19:43;01.05.2016 19:43;476061.0716;5552594.932;476362.9873;5552408.119;;
30862;AP0862;01.05.2016 19:45;01.05.2016 19:45;476123.9452;5552937.34;475985.2812;5552409.864;;
30863;AP0863;01.05.2016 19:47;01.05.2016 19:47;476263.523;5553040.299;476242.365;5552584.588;;
30864;AP0864;01.05.2016 19:47;01.05.2016 19:47;475868.2163;5553028.878;476472.8764;5552685.738;;
30865;AP0865;01.05.2016 19:48;01.05.2016 19:48;476245.7951;5552757.977;476211.2893;5553027.79;;
30866;AP0866;01.05.2016 19:49;01.05.2016 19:49;475981.1912;5552678.665;475865.0049;5553149.554;;
30867;AP0867;01.05.2016 19:50;01.05.2016 19:50;476301.6127;5552772.891;476510.3066;5552774.176;;
30868;AP0868;01.05.2016 19:51;01.05.2016 19:51;475992.5384;5552681.239;476908.0994;5552598.929;;
30869;AP0869;01.05.2016 19:51;01.05.2016 19:51;476433.41;5552692.696;476246.7704;5552666.265;;
30870;AP0870;01.05.2016 19:56;01.05.2016 19:56;476387.225;5552816.995;476137.7075;5552630.151;;
30871;AP0871;01.05.2016 19:58;01.05.2016 19:58;476554.6935;5552857.463;476448.3766;5552612.314;;
30872;AP0872;01.05.2016 19:59;01.05.2016 19:59;476203.1639;5552808.104;476680.6813;5552958.239;;
30873;AP0873;01.05.2016 20:01;01.05.2016 20:01;476020.6475;5552740.561;476263.3883;5552793.628;;
30874;AP0874;01.05.2016 20:03;01.05.2016 20:03;476321.1844;5552755.097;475967.6443;5552675.591;;
30875;AP0875;01.05.2016 20:05;01.05.2016 20:05;476224.9835;5552863.814;476576.2015;5552878.765;;
30876;AP0876;01.05.2016 20:05;01.05.2016 20:05;476081.5619;5552963.87;476812.8155;5553017.361;;
30877;AP0877;01.05.2016 20:05;01.05.2016 20:05;476838.8613;5553000.312;476315.6568;5553275.393;;
30878;AP0878;01.05.2016 20:06;01.05.2016 20:06;476413.9186;5552509.047;476599.1271;5553013.24;;
30879;AP0879;01.05.2016 20:14;01.05.2016 20:14;476087.5942;5552655.995;476316.6081;5552678.117;;
30880;AP0880;01.05.2016 20:17;01.05.2016 20:17;476060.7627;5552562.499;476280.6124;5552789.379;;
30881;AP0881;01.05.2016 20:17;01.05.2016 20:17;475971.747;5552619.973;476087.5478;5552933.622;;
30882;AP0882;01.05.2016 20:19;01.05.2016 20:19;476282.4652;5552783.337;476091.9063;5552639.558;;
30883;AP0883;01.05.2016 20:19;01.05.2016 20:19;476311.4764;5552954.228;476454.5743;5552630.887;;
30884;AP0884;01.05.2016 20:20;01.05.2016 20:20;476065.6174;5553035.177;476436.3114;5552781.05;;
30885;AP0885;01.05.2016 20:20;01.05.2016 20:20;476309.786;5552916.213;476793.2847;5552464.8;;
30886;AP0886;01.05.2016 20:21;01.05.2016 20:21;476316.9158;5552884.051;476639.1433;5552901.54;;
30887;AP0887;01.05.2016 20:21;01.05.2016 20:21;476290.8303;5552686.84;476907.5795;5552748.251;;
30888;AP0888;01.05.2016 20:22;01.05.2016 20:22;476120.3827;5552583.319;476541.7564;5552530.571;;
30889;AP0889;01.05.2016 20:24;01.05.2016 20:24;476630.8212;5553048.37;476453.3832;5552958.958;;
30890;AP0890;01.05.2016 20:24;01.05.2016 20:24;476724.91;5553164.235;476341.5583;5552859.403;;
30891;AP0891;01.05.2016 20:26;01.05.2016 20:26;476175.7894;5552841.23;476910.7219;5552585.904;;
30892;AP0892;01.05.2016 20:27;01.05.2016 20:27;476143.65;5552911.091;476732.9449;5552675.325;;
30893;AP0893;01.05.2016 20:30;01.05.2016 20:30;476279.4637;5553023.322;476899.1924;5552814.349;;
30894;AP0894;01.05.2016 20:30;01.05.2016 20:30;476198.8816;5552975.786;476657.812;5552557.455;;
30895;AP0895;01.05.2016 20:33;01.05.2016 20:33;476906.4666;5552607.04;476143.1218;5552855.623;;
30896;AP0896;01.05.2016 20:33;01.05.2016 20:33;476715.0802;5552680.806;476130.5472;5552728.505;;
30897;AP0897;01.05.2016 20:35;01.05.2016 20:35;476666.4425;5552375.405;476123.242;5553273.921;;
30898;AP0898;01.05.2016 20:36;01.05.2016 20:36;476655.9523;5552561.012;476198.8316;5553002.548;;
30899;AP0899;01.05.2016 20:37;01.05.2016 20:37;476131.7198;5552965.002;476478.5118;5552702.628;;
30900;AP0900;01.05.2016 20:38;01.05.2016 20:38;476240.0976;5552782.697;476704.8676;5552460.448;;
30901;AP0901;01.05.2016 20:38;01.05.2016 20:38;476480.1205;5553060.203;476528.0593;5552331.26;;
30902;AP0902;01.05.2016 20:41;01.05.2016 20:41;476749.6345;5553294.196;476530.8427;5552441.368;;
30903;AP0903;01.05.2016 20:41;01.05.2016 20:41;476746.9531;5553082.341;476433.2224;5552566.898;;
30904;AP0904;01.05.2016 20:42;01.05.2016 20:42;476789.3733;5553182.861;476698.5804;5552966.247;;
30905;AP0905;01.05.2016 20:43;01.05.2016 20:43;476174.7619;5552840.934;476148.5102;5552911.836;;
30906;AP0906;01.05.2016 20:43;01.05.2016 20:43;476307.6728;5552777.634;476229.6645;5553032.19;;
30907;AP0907;01.05.2016 20:44;01.05.2016 20:44;476277.5085;5552854.098;476252.6959;5552825.441;;
30908;AP0908;01.05.2016 20:49;01.05.2016 20:49;476045.8469;5553054.879;475990.1329;5552924.818;;
30909;AP0909;01.05.2016 20:51;01.05.2016 20:51;476708.8186;5552406.985;476191.7051;5552845.808;;
30910;AP0910;01.05.2016 20:54;01.05.2016 20:54;476737.0697;5552665.406;476269.8921;5553041.824;;
30911;AP0911;01.05.2016 20:54;01.05.2016 20:54;476556.5086;5552741.406;476035.2075;5552696.959;;
30912;AP0912;01.05.2016 20:56;01.05.2016 20:56;476834.4199;5552594.116;475979.954;5552588.397;;
30913;AP0913;01.05.2016 20:58;01.05.2016 20:58;476133.2431;5552965.384;476875.7561;5552978.025;;
30914;AP0914;01.05.2016 20:58;01.05.2016 20:58;476056.3732;5553072.598;476554.4672;5552845.051;;
30915;AP0915;01.05.2016 20:59;01.05.2016 20:59;476276.8298;5552825.598;476257.1176;5552792.632;;
30916;AP0916;01.05.2016 20:59;01.05.2016 20:59;476220.9714;5553008.252;476163.1364;5552732.993;;
30917;AP0917;01.05.2016 21:00;01.05.2016 21:00;476757.9372;5552480.378;476200.1909;5553180.738;;
30918;AP0918;01.05.2016 21:01;01.05.2016 21:01;476751.468;5552392.309;476321.259;5552864.459;;
30919;AP0919;01.05.2016 21:02;01.05.2016 21:02;476864.1004;5553015.193;476245.1666;5552760.703;;
30920;AP0920;01.05.2016 21:04;01.05.2016 21:04;476519.9086;5552811.552;476889.9492;5552836.395;;
30921;AP0921;01.05.2016 21:04;01.05.2016 21:04;475976.8827;5552955.989;476090.6312;5552798.852;;
30922;AP0922;01.05.2016 21:05;01.05.2016 21:05;476084.8421;5553298.834;476219.0222;5552876.302;;
30923;AP0923;01.05.2016 21:06;01.05.2016 21:06;476071.5634;5552200.64;476187.2399;5553023.323;;
30924;AP0924;01.05.2016 21:06;01.05.2016 21:06;476528.3609;5552393.137;476009.921;5553294.303;;
30925;AP0925;01.05.2016 21:07;01.05.2016 21:07;476467.4205;5552910.949;476733.0196;5553166.578;;
30926;AP0926;01.05.2016 21:08;01.05.2016 21:08;476624.8284;5552926.31;476487.9269;5553157.488;;
30927;AP0927;01.05.2016 21:09;01.05.2016 21:09;475864.6487;5553169.367;475973.6217;5552964.563;;
30928;AP0928;01.05.2016 21:10;01.05.2016 21:10;476108.7505;5552806.341;476076.6004;5552986.86;;
30929;AP0929;01.05.2016 21:10;01.05.2016 21:10;476469.5468;5552808.224;476439.2278;5552710.871;;
30930;AP0930;01.05.2016 21:12;01.05.2016 21:12;476448.3984;5552948.946;476627.7842;5552756.358;;
30931;AP0931;01.05.2016 21:14;01.05.2016 21:14;476135.9188;5552966.054;476239.7875;5552857.771;;
30932;AP0932;01.05.2016 21:14;01.05.2016 21:14;476189.1934;5552845.085;476093.0992;5553063.213;;
30933;AP0933;01.05.2016 21:15;01.05.2016 21:15;475968.5962;5552634.048;476222.4213;5552857.326;;
30934;AP0934;01.05.2016 21:17;01.05.2016 21:17;476216.7819;5552544.333;476300.6572;5552665.346;;
30935;AP0935;01.05.2016 21:17;01.05.2016 21:17;476567.9755;5553274.426;476607.4326;5552260.142;;
30936;AP0936;01.05.2016 21:22;01.05.2016 21:22;476191.7595;5553179.823;476525.6105;5552283.006;;
30937;AP0937;01.05.2016 21:24;01.05.2016 21:24;476227.6767;5552746.767;476100.5836;5552978.563;;
30938;AP0938;01.05.2016 21:24;01.05.2016 21:24;476246.8446;5552753.424;476286.7507;5552813.244;;
30939;AP0939;01.05.2016 21:24;01.05.2016 21:24;476188.9626;5553016.75;476171.304;5552995.35;;
30940;AP0940;01.05.2016 21:27;01.05.2016 21:27;476028.5305;5553051.354;476077.4073;5553046.452;;
30941;AP0941;01.05.2016 21:28;01.05.2016 21:28;476297.1149;5552396.776;476285.227;5553024.808;;
30942;AP0942;01.05.2016 21:29;01.05.2016 21:29;476882.4153;5552603.701;476201.8915;5552849.107;;
30943;AP0943;01.05.2016 21:32;01.05.2016 21:32;476038.4652;5553069.677;476088.4515;5552734.161;;
30944;AP0944;01.05.2016 21:39;01.05.2016 21:39;476150.1523;5552730.808;476178.3606;5552976.69;;
30945;AP0945;01.05.2016 21:40;01.05.2016 21:40;476086.3064;5553091.87;476433.2834;5552755.193;;
30946;AP0946;01.05.2016 21:42;01.05.2016 21:42;476111.4029;5552981.097;476398.9342;5552739.724;;
30947;AP0947;01.05.2016 21:42;01.05.2016 21:42;476223.7857;5552850.091;476675.4282;5552417.379;;
30948;AP0948;01.05.2016 21:42;01.05.2016 21:42;475988.645;5552928.297;476674.3158;5552411.743;;
30949;AP0949;01.05.2016 21:42;01.05.2016 21:42;476605.9786;5552545.855;476332.9498;5552251.596;;
30950;AP0950;01.05.2016 21:43;01.05.2016 21:43;476216.272;5552581.185;476354.6668;5552245.468;;
30951;AP0951;01.05.2016 21:47;01.05.2016 21:47;475891.254;5553024.104;476020.53;5552765.998;;
30952;AP0952;01.05.2016 21:51;01.05.2016 21:51;476134.7126;5552829.376;476186.3322;5552993.695;;
30953;AP0953;01.05.2016 21:53;01.05.2016 21:53;476526.905;5552308.515;476528.7285;5552376.43;;
30954;AP0954;01.05.2016 21:54;01.05.2016 21:54;476404.4938;5552221.386;476660.2246;5552264.196;;
30955;AP0955;01.05.2016 21:56;01.05.2016 21:56;476318.0879;5553249.972;476728.6592;5552413.536;;
30956;AP0956;01.05.2016 22:01;01.05.2016 22:01;476227.276;5553060.893;476895.075;5552916.421;;
30957;AP0957;01.05.2016 22:02;01.05.2016 22:02;476477.6449;5552430.494;476398.4795;5552418.091;;
30958;AP0958;01.05.2016 22:02;01.05.2016 22:02;476528.1891;5552400.951;476455.2845;5552510.985;;
30959;AP0959;01.05.2016 22:03;01.05.2016 22:03;476309.3999;5552691.629;476142.7349;5553198.094;;
30960;AP0960;01.05.2016 22:03;01.05.2016 22:03;476039.9795;5552649.122;475866.3859;5553097.659;;
30961;AP0961;01.05.2016 22:04;01.05.2016 22:04;476303.4968;5552944.583;476126.4153;5553261.577;;
30962;AP0962;01.05.2016 22:04;01.05.2016 22:04;476208.098;5552928.147;476109.6685;5552980.69;;
30963;AP0963;01.05.2016 22:05;01.05.2016 22:05;476054.5384;5552741.976;476540.0351;5552825.355;;
30964;AP0964;01.05.2016 22:06;01.05.2016 22:06;475931.1142;5553067.065;476413.1432;5552358.503;;
30965;AP0965;01.05.2016 22:07;01.05.2016 22:07;475955.7862;5553056.188;476246.0849;5553014.723;;
30966;AP0966;01.05.2016 22:07;01.05.2016 22:07;476297.5886;5553002.485;475931.9441;5553060.334;;
30967;AP0967;01.05.2016 22:08;01.05.2016 22:08;476362.5498;5552690.834;476300.1169;5552665.061;;
30968;AP0968;01.05.2016 22:09;01.05.2016 22:09;476071.544;5552658.818;476170.3511;5552577.534;;
30969;AP0969;01.05.2016 22:12;01.05.2016 22:12;475864.7099;5553175.01;476578.7327;5553307.941;;
30970;AP0970;01.05.2016 22:13;01.05.2016 22:13;476256.4283;5553038.599;476768.9202;5553088.766;;
30971;AP0971;01.05.2016 22:13;01.05.2016 22:13;476157.6237;5552987.725;476192.3609;5552661.088;;
30972;AP0972;01.05.2016 22:14;01.05.2016 22:14;476165.1135;5552973.37;476216.9411;5552665.766;;
30973;AP0973;01.05.2016 22:15;01.05.2016 22:15;476192.1307;5553051.906;476835.6126;5553010.735;;
30974;AP0974;01.05.2016 22:16;01.05.2016 22:16;476277.7368;5553043.702;476891.3054;5552719.119;;
30975;AP0975;01.05.2016 22:16;01.05.2016 22:16;476225.3344;5552582.368;476220.1881;5552510.754;;
30976;AP0976;01.05.2016 22:16;01.05.2016 22:16;476310.8217;5552398.638;476698.4022;5552314.091;;
30977;AP0977;01.05.2016 22:17;01.05.2016 22:17;476264.7867;5552835.313;476837.642;5552707.815;;
30978;AP0978;01.05.2016 22:19;01.05.2016 22:19;476225.6331;5552812.789;476670.0261;5552390.046;;
30979;AP0979;01.05.2016 22:19;01.05.2016 22:19;475890.4896;5553023.783;476255.9657;5552280.586;;
30980;AP0980;01.05.2016 22:20;01.05.2016 22:20;476146.2322;5552841.699;475936.6353;5552333.747;;
30981;AP0981;01.05.2016 22:23;01.05.2016 22:23;476047.1715;5553055.148;476741.8882;5552477.514;;
30982;AP0982;01.05.2016 22:24;01.05.2016 22:24;476194.831;5553023.849;476736.5356;5552406.206;;
30983;AP0983;01.05.2016 22:25;01.05.2016 22:25;475866.8935;5553078.582;476643.4258;5552664.378;;
30984;AP0984;01.05.2016 22:26;01.05.2016 22:26;476074.1036;5552997.844;476801.0453;5552488.954;;
30985;AP0985;01.05.2016 22:27;01.05.2016 22:27;476652.6694;5552834.047;476753.6549;5553348.924;;
30986;AP0986;01.05.2016 22:34;01.05.2016 22:34;476630.5779;5552756.977;476652.8863;5553054.824;;
30987;AP0987;01.05.2016 22:37;01.05.2016 22:37;476571.4039;5552537.627;476740.2096;5553346.778;;
30988;AP0988;01.05.2016 22:37;01.05.2016 22:37;476809.9306;5552490.768;476226.7383;5553303.684;;
30989;AP0989;01.05.2016 22:38;01.05.2016 22:38;476686.6631;5552266.179;476148.995;5553107.798;;
30990;AP0990;01.05.2016 22:40;01.05.2016 22:40;476855.4959;5552946.938;476115.6427;5552806.917;;
30991;AP0991;01.05.2016 22:41;01.05.2016 22:41;476281.8441;5552763.085;476301.0421;5553029.801;;
30992;AP0992;01.05.2016 22:46;01.05.2016 22:46;476473.2595;5552706.61;476576.4007;5552878.962;;
30993;AP0993;01.05.2016 22:47;01.05.2016 22:47;476568.7412;5552864.532;476703.2635;5552968.343;;
30994;AP0994;01.05.2016 22:48;01.05.2016 22:48;476905.1488;5552762.18;476291.1736;5553305.823;;
30995;AP0995;01.05.2016 22:49;01.05.2016 22:49;476733.3389;5553340.545;476067.7978;5552533.178;;
30996;AP0996;01.05.2016 22:49;01.05.2016 22:49;476389.1241;5552896.79;476072.2812;5552786.051;;
30997;AP0997;01.05.2016 22:50;01.05.2016 22:50;475867.2075;5553066.786;476017.5535;5552799.429;;
30998;AP0998;01.05.2016 22:51;01.05.2016 22:51;476080.1176;5553080.442;476069.5004;5553018.095;;
30999;AP0999;01.05.2016 22:53;01.05.2016 22:53;476323.6059;5553211.357;476106.1441;5552848.48;;
31000;AP1000;01.05.2016 22:59;01.05.2016 22:59;476189.5504;5553014.507;476112.557;5552729.92;;
;;;;;;;;;
